구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,업소명,X좌표,Y좌표,관리건축물대장PK,연면적(㎡),기타용도,지상층수,지하층수,총층수,건물용도명_direct,지역구분명_direct,주변환경명_direct,객실수_direct,시설규모_direct,건축연면적_direct,총층수_direct,지상층수_direct,지하층수_direct,건물용도명_통합,지역구분명_통합,객실수_통합,시설규모_통합,연면적_통합,총층수_통합,총층수_0층만보정,총층수_현재값과차이,주택유형_분류,지역분류_상업주거,상업지역여부,주거지역여부,주택가주변_여부,역세권_인접여부,유흥가_인접여부
마포구,동교동,TOMI HOUSE,1991,24,87.5,0.5690945318899665,0.4183,1.0,37.55346185,126.92946836,외국인관광도시민박업,TOMI HOUSE,193767.656974,450440.060656,1015122219,178.98,다가구용단독주택(4가구),2.0,1.0,3.0,다가구용 주택(공동주택적용),,,1.0,40.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),,1.0,40.0,40.0,3.0,3.0,0.0,다가구,,,,,,
마포구,상암동,Via Stay,1996,13,92.3,0.0965661983910511,0.1408,0.85,37.57462768,126.89445276,외국인관광도시민박업,Via Stay,190676.233327,452792.118164,1015133066,492.74,"다가구주택(4),근린생활시설,",4.0,1.0,5.0,다가구용 주택(공동주택적용),,,1.0,45.0,0.0,5.0,4.0,1.0,다가구용 주택(공동주택적용),,1.0,45.0,45.0,5.0,5.0,0.0,다가구,,,,,,
마포구,연남동,나무하우스,1992,28,100.0,1.2927040130322185,0.4165,1.0,37.55914467,126.92417662,외국인관광도시민박업,나무하우스,193300.575517,451071.149865,1015128400,189.33,다가구용단독주택(1가구) 및 제1.2종근린생활시설,2.0,1.0,3.0,단독주택,,,2.0,65.0,0.0,3.0,2.0,1.0,단독주택,,2.0,65.0,65.0,3.0,3.0,0.0,다가구,,,,,,
마포구,서교동,다다하우스,1996,25,96.0,0.4893852925281213,0.1408,1.0,37.55298757,126.9288081,외국인관광도시민박업,다다하우스,193709.275559,450387.465267,1015121279,1605.89,공동주택(연립주택),4.0,1.0,5.0,연립주택,,,2.0,67.0,0.0,5.0,4.0,1.0,연립주택,,2.0,67.0,67.0,5.0,5.0,0.0,연립,,,,,,
마포구,동교동,HAN 게스트 하우스,1989,8,87.5,0.7458977459454743,0.4218,0.7,37.55318196,126.92983872,외국인관광도시민박업,HAN 게스트 하우스,193800.360183,450408.972248,1015122227,165.5,단독주택 및 제1.2종근린생활시설,2.0,1.0,3.0,단독주택,,,2.0,49.0,0.0,3.0,2.0,1.0,단독주택,,2.0,49.0,49.0,3.0,3.0,0.0,단독,,,,,,
마포구,연남동,누비다,1967,18,77.8,0.1713324352183594,0.4606,0.35,37.56060135,126.91688911,외국인관광도시민박업,누비다,192656.825415,451233.368661,1015129054,71.94,"단독주택, 근린생활시설",2.0,0.0,2.0,단독주택,,,1.0,37.0,0.0,2.0,2.0,0.0,단독주택,,1.0,37.0,37.0,2.0,2.0,0.0,단독,,,,,,
마포구,연남동,미로 게스트하우스,1995,20,100.0,2.07409942911919,0.4113,1.0,37.55897993,126.92478028,외국인관광도시민박업,미로 게스트하우스,193353.897517,451052.823427,1015128734,291.4,근린생활시설 및 주택,2.0,1.0,3.0,다가구용 주택(공동주택적용),,,2.0,103.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),,2.0,103.0,103.0,3.0,3.0,0.0,다가구,,,,,,
마포구,연남동,케이하우스,1970,17,88.2,1.065275868400518,0.4553,0.7,37.55679233,126.91866014,외국인관광도시민박업,케이하우스,192812.936803,450810.475608,1015129383,227.1,주택,1.0,1.0,2.0,단독주택,,,4.0,73.0,0.0,2.0,1.0,1.0,단독주택,,4.0,73.0,73.0,2.0,2.0,0.0,단독,,,,,,
마포구,상암동,어반 블룸 상암,1993,0,0.0,0.0,0.4148,0.55,37.57254352,126.89418436,외국인관광도시민박업,어반 블룸 상암,190652.263636,452560.82657,1015133198,300.38,다가구주택,4.0,1.0,5.0,다가구용 주택(공동주택적용),,,1.0,37.0,0.0,5.0,4.0,1.0,다가구용 주택(공동주택적용),,1.0,37.0,37.0,5.0,5.0,0.0,다가구,,,,,,
마포구,동교동,스테이 블루,1993,7,57.1,0.5007752879124893,0.4148,0.7,37.55239122,126.93151471,외국인관광도시민박업,스테이 블루,193948.391121,450321.099915,1015122281,348.24,다가구용단독주택(8가구),3.0,1.0,4.0,다가구용 주택(공동주택적용),,,1.0,33.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),,1.0,33.0,33.0,4.0,4.0,0.0,다가구,,,,,,
마포구,성산동,포테이토 앨리,2021,18,100.0,0.4516271498713268,0.105,0.7,37.56073424,126.90998917,외국인관광도시민박업,포테이토 앨리,192047.202208,451248.679393,10151100281783,188.61,단독주택(1가구),4.0,0.0,4.0,단독주택,,,1.0,189.0,0.0,4.0,4.0,0.0,단독주택,,1.0,189.0,189.0,4.0,4.0,0.0,단독,,,,,,
마포구,연남동,모노크롬하우스(아지트룸),1995,14,64.3,0.3151696559173447,0.4113,0.85,37.55977646,126.9263265,외국인관광도시민박업,모노크롬하우스(아지트룸),193490.584171,451141.120645,1015127905,571.18,"근린생활시설, 단독주택",4.0,1.0,5.0,단독주택,,,1.0,33.0,0.0,5.0,4.0,1.0,단독주택,,1.0,33.0,33.0,5.0,5.0,0.0,단독,,,,,,
마포구,신수동,게스트하우스 하하네,1993,2,0.0,0.8141928618511451,0.4148,0.85,37.54347927,126.93480393,외국인관광도시민박업,게스트하우스 하하네,194238.352308,449331.773847,1015116139,199.45,다가구용단독주택(4가구),2.0,1.0,3.0,다가구용 주택(공동주택적용),,,2.0,67.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),,2.0,67.0,67.0,3.0,3.0,0.0,다가구,,,,,,
마포구,창전동,Pareto House,1965,4,75.0,0.0,0.4641,1.0,37.55132252,126.93153461,외국인관광도시민박업,Pareto House,193950.062733,450202.485995,1015116926,42.64,주택,1.0,0.0,1.0,단독주택,,,3.0,43.0,0.0,1.0,1.0,0.0,단독주택,,3.0,43.0,43.0,1.0,1.0,0.0,단독,,,,,,
마포구,서교동,바이어스 케이걸하우스,1970,13,69.2,1.2484245668967695,0.4553,0.7,37.55297285,126.91747697,외국인관광도시민박업,바이어스 케이걸하우스,192708.021536,450386.650002,1015120617,195.11,주택,2.0,0.0,2.0,단독주택,,,3.0,102.0,0.0,2.0,2.0,0.0,단독주택,,3.0,102.0,102.0,2.0,2.0,0.0,단독,,,,,,
마포구,연남동,하우스 에이치,1989,32,90.6,0.2381129164223701,0.4218,0.85,37.55995523,126.92559474,외국인관광도시민박업,하우스 에이치,193425.945815,451161.012483,1015127940,512.44,"근린생활시설, 단독주택",4.0,1.0,5.0,단독주택,,,2.0,104.0,0.0,5.0,4.0,1.0,단독주택,,2.0,104.0,104.0,5.0,5.0,0.0,단독,,,,,,
마포구,연남동,온하우스,2004,9,77.8,0.9555114450274363,0.1293,0.7,37.55661624,126.92015591,외국인관광도시민박업,온하우스,192945.084559,450790.81902,1015129532,311.28,다가구주택,3.0,0.0,3.0,다가구용 주택(공동주택적용),,,1.0,105.0,0.0,3.0,3.0,0.0,다가구용 주택(공동주택적용),,1.0,105.0,105.0,3.0,3.0,0.0,다가구,,,,,,
마포구,연남동,스테이. 노멀띵스,1991,19,89.5,1.1844389933544268,0.4183,1.0,37.56329824,126.91638816,외국인관광도시민박업,스테이. 노멀띵스,192612.830374,451532.73138,1015129049,340.86,"근린생활시설, 주택",3.0,1.0,4.0,다가구용 주택(공동주택적용),,,1.0,40.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),,1.0,40.0,40.0,4.0,4.0,0.0,다가구,,,,,,
마포구,구수동,헤이포레스트,2016,2,100.0,0.123132685403624,0.1122,0.7,37.54236636,126.93249194,외국인관광도시민박업,헤이포레스트,194033.943648,449208.398616,10151100245298,145.52,단독주택,5.0,0.0,5.0,,,,1.0,60.0,0.0,5.0,5.0,0.0,단독주택,,1.0,60.0,60.0,5.0,5.0,0.0,단독,,,,,,
마포구,서교동,드리미 하우스,1991,9,77.8,0.0347429484438729,0.4183,1.0,37.55231119,126.92567058,외국인관광도시민박업,드리미 하우스,193431.975642,450312.60967,1015119118,248.8,단독주택 및 제2종근린생활시설,2.0,1.0,3.0,단독주택,,,1.0,39.0,0.0,3.0,2.0,1.0,단독주택,,1.0,39.0,39.0,3.0,3.0,0.0,단독,,,,,,
마포구,서교동,클라우스 하우스,1992,19,73.7,0.3953127366441464,0.4165,0.35,37.55323653,126.9256866,외국인관광도시민박업,클라우스 하우스,193433.472252,450415.310636,1015119075,149.5,단독주택,2.0,1.0,3.0,단독주택,,,2.0,66.0,0.0,3.0,2.0,1.0,단독주택,,2.0,66.0,66.0,3.0,3.0,0.0,단독,,,,,,
마포구,서교동,L3 게스트하우스,1974,25,96.0,1.6053893239081,0.4483,1.0,37.55006497,126.92026249,외국인관광도시민박업,L3 게스트하우스,192953.884556,450063.698209,1015119761,165.46,"근린생활시설, 단독주택",2.0,0.0,2.0,단독주택,,,3.0,81.0,0.0,2.0,2.0,0.0,단독주택,,3.0,81.0,81.0,2.0,2.0,0.0,단독,,,,,,
마포구,신수동,제이비 스테이,1996,3,66.7,0.6047980107286556,0.4095,0.12,37.54722267,126.93565608,외국인관광도시민박업,제이비 스테이,194313.944741,449747.194033,1015115724,378.75,"근린생활시설, 단독주택",4.0,1.0,5.0,단독주택,,,1.0,76.0,0.0,5.0,4.0,1.0,단독주택,,1.0,76.0,76.0,5.0,5.0,0.0,단독,,,,,,
마포구,당인동,비비르 스테이 홍대,1993,0,0.0,0.0,0.4148,0.18,37.54363907,126.91917461,외국인관광도시민박업,비비르 스테이 홍대,192857.140038,449350.58273,1015118659,108.68,다가구용단독주택(3가구),2.0,1.0,3.0,다가구용 주택(공동주택적용),,,1.0,31.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),,1.0,31.0,31.0,3.0,3.0,0.0,다가구,,,,,,
마포구,연남동,연남정원,1990,7,85.7,0.4238738575182342,0.42,0.35,37.56316618,126.92144557,외국인관광도시민박업,연남정원,193059.64502,451517.688952,1015128200,174.36,다가구용단독주택(4가구),2.0,1.0,3.0,다가구용 주택(공동주택적용),,,2.0,52.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),,2.0,52.0,52.0,3.0,3.0,0.0,다가구,,,,,,
마포구,상수동,이유 스테이,1989,0,0.0,0.0,0.6928,0.18,37.54363576,126.92046455,외국인관광도시민박업,이유 스테이,192971.13637,449350.117403,1015118307,280.59,다가구용 단독주택(6가구),3.0,1.0,4.0,다가구용 주택(공동주택적용),,,2.0,74.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),,2.0,74.0,74.0,4.0,4.0,0.0,다가구,,,,,,
마포구,합정동,시티 오아시스 합정점,1991,20,100.0,2.618438042412523,0.4183,0.85,37.55049963,126.9089465,외국인관광도시민박업,시티 오아시스 합정점,191953.978782,450112.847861,1015123770,445.24,다가구용단독주택(11가구),3.0,1.0,4.0,다가구용 주택(공동주택적용),,,2.0,30.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),,2.0,30.0,30.0,4.0,4.0,0.0,다가구,,,,,,
마포구,도화동,마포 게스트하우스 해날,1993,15,73.3,0.9681343335304774,0.4148,0.85,37.53517368,126.94569736,외국인관광도시민박업,마포 게스트하우스 해날,195200.517783,448409.343416,101518945,200.79,다가구용단독주택(4가구),2.0,1.0,3.0,다가구용 주택(공동주택적용),,,2.0,67.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),,2.0,67.0,67.0,3.0,3.0,0.0,다가구,,,,,,
마포구,서교동,벨 하우스,1991,24,95.8,0.1627714228711653,0.148,0.85,37.5528088,126.92809289,외국인관광도시민박업,벨 하우스,193646.062364,450367.672513,1015118992,403.04,"근린생활시설, 주택",4.0,1.0,5.0,단독주택,,,2.0,72.0,0.0,5.0,4.0,1.0,단독주택,,2.0,72.0,72.0,5.0,5.0,0.0,단독,,,,,,
마포구,연남동,세미콜론 하우스,1985,10,90.0,0.2119334108405991,0.4289,0.35,37.56311652,126.92059076,외국인관광도시민박업,세미콜론 하우스,192984.117114,451512.240122,1015128241,53.98,주택,1.0,0.0,1.0,단독주택,,,1.0,54.0,0.0,1.0,1.0,0.0,단독주택,,1.0,54.0,54.0,1.0,1.0,0.0,단독,,,,,,
마포구,연남동,알마수아베,1988,27,77.8,1.2791106909005492,0.4236,0.7,37.56215485,126.91853987,외국인관광도시민박업,알마수아베,192802.82578,451405.662018,1015129705,248.82,다세대주택,2.0,1.0,3.0,다세대주택,,,1.0,37.0,0.0,3.0,2.0,1.0,다세대주택,,1.0,37.0,37.0,3.0,3.0,0.0,다세대,,,,,,
마포구,서교동,Room Plus,1972,27,85.2,0.6829948090959274,0.4518,0.7,37.552834,126.91056543,외국인관광도시민박업,Room Plus,192097.283206,450371.798391,1015121080,107.8,주택,2.0,1.0,3.0,단독주택,,,2.0,60.0,0.0,3.0,2.0,1.0,단독주택,,2.0,60.0,60.0,3.0,3.0,0.0,단독,,,,,,
마포구,공덕동,만리 848,1985,11,90.9,1.304320778160218,0.8374,0.45,37.54499923,126.95831672,외국인관광도시민박업,만리 848,196316.350435,449499.290557,101516490,29.32,주택,1.0,0.0,1.0,단독주택,,,1.0,29.0,0.0,1.0,1.0,0.0,단독주택,,1.0,29.0,29.0,1.0,1.0,0.0,단독,,,,,,
마포구,대흥동,블루버드 한옥,1964,25,76.0,0.4071057975656243,0.8848,1.0,37.54561751,126.94209246,외국인관광도시민박업,블루버드 한옥,194882.616938,449568.671765,1015111601,71.9,주택,1.0,0.0,1.0,단독주택,,,4.0,72.0,0.0,1.0,1.0,0.0,단독주택,,4.0,72.0,72.0,1.0,1.0,0.0,단독,,,,,,
마포구,연남동,복합문화공간 봄날,2007,25,72.0,0.3434734320801965,0.1251,0.85,37.55990228,126.91724493,외국인관광도시민박업,복합문화공간 봄날,192688.195456,451155.752958,1015128898,241.4,"근린생활시설, 단독주택",3.0,0.0,3.0,단독주택,,,2.0,78.0,0.0,3.0,3.0,0.0,단독주택,,2.0,78.0,78.0,3.0,3.0,0.0,단독,,,,,,
마포구,연남동,홍대 HK 스테이,1970,6,66.7,0.6799456687014095,0.4553,0.12,37.55750071,126.91913997,외국인관광도시민박업,홍대 HK 스테이,192855.402071,450889.061067,1015129351,236.62,주택,1.0,1.0,2.0,단독주택,,,0.0,121.0,0.0,2.0,1.0,1.0,단독주택,,,121.0,121.0,2.0,2.0,0.0,단독,,,,,,
마포구,노고산동,블루브릭스 신촌,2004,0,0.0,0.0,0.5284,1.0,37.55307725,126.94024576,외국인관광도시민박업,블루브릭스 신촌,194719.946802,450396.715052,1015115123,176.28,"근린생활시설, 다세대주택",4.0,0.0,4.0,,,,1.0,77.0,0.0,4.0,4.0,0.0,"근린생활시설, 다세대주택",,1.0,77.0,77.0,4.0,4.0,0.0,다세대,,,,,,
마포구,연남동,연남동끝집,1985,41,92.7,0.678283157927796,0.4289,1.0,37.56393924,126.91772538,외국인관광도시민박업,연남동끝집,192731.037535,451603.770741,1015128457,253.96,"단독주택,제1종근린생활시설",3.0,1.0,4.0,단독주택,,,2.0,95.0,0.0,4.0,3.0,1.0,단독주택,,2.0,95.0,95.0,4.0,4.0,0.0,단독,,,,,,
종로구,연건동,더 모멘트 종로(The Momonet-Jongno),2004,33,93.9,0.6931471805599453,0.1293,1.0,37.57423456,126.99871634,외국인관광도시민박업,더 모멘트 종로(The Momonet-Jongno),199886.604309,452743.249645,100215707,97.24,단독주택,3.0,0.0,3.0,,,,,,,3.0,3.0,0.0,단독주택,,,,97.24,3.0,3.0,0.0,단독,,,,,,
마포구,동교동,해피나인스,2013,29,89.7,0.8461066750170505,0.1165,0.85,37.55436431,126.92724221,외국인관광도시민박업,해피나인스,193571.027041,450540.372869,10151100214292,494.5,제1.2종근린생활시설 및 단독주택,7.0,1.0,8.0,단독주택,,,1.0,46.0,0.0,8.0,7.0,1.0,단독주택,,1.0,46.0,46.0,8.0,8.0,0.0,단독,,,,,,
마포구,동교동,서교스테이,1994,5,0.0,0.4769240720903093,0.413,0.12,37.55681929,126.92347195,외국인관광도시민박업,서교스테이,193238.103389,450813.111619,1015121832,338.3,다가구용단독주택 및 근린생활시설,3.0,1.0,4.0,다가구용 주택(공동주택적용),,,1.0,73.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),,1.0,73.0,73.0,4.0,4.0,0.0,다가구,,,,,,
마포구,염리동,제이앤디,1984,7,0.0,0.6931471805599453,0.4307,0.55,37.55201392,126.9463939,외국인관광도시민박업,제이앤디,195263.146151,450278.370608,1015112463,147.09,주택,2.0,1.0,3.0,단독주택,,,2.0,45.0,0.0,3.0,2.0,1.0,단독주택,,2.0,45.0,45.0,3.0,3.0,0.0,단독,,,,,,
마포구,창전동,마포 아라 스테이,1984,5,40.0,1.5099083170870673,0.4307,0.12,37.54458151,126.93000756,외국인관광도시민박업,마포 아라 스테이,193814.568792,449454.413847,1015117323,330.76,"근린생활시설, 주택",3.0,1.0,4.0,단독주택,,,1.0,83.0,0.0,4.0,3.0,1.0,단독주택,,1.0,83.0,83.0,4.0,4.0,0.0,단독,,,,,,
마포구,서교동,서교 짱구하우스,2005,0,0.0,0.2646925542270822,0.1279,0.04,37.55005794,126.91306357,외국인관광도시민박업,서교 짱구하우스,192317.741969,450063.481534,1015119991,676.64,근린생활시설 및 다가구주택,6.0,1.0,7.0,다가구용 주택(공동주택적용),,,2.0,97.0,0.0,7.0,6.0,1.0,다가구용 주택(공동주택적용),,2.0,97.0,97.0,7.0,7.0,0.0,다가구,,,,,,
마포구,노고산동,시리,1990,7,71.4,2.652700106019045,0.42,0.35,37.54964322,126.93506026,외국인관광도시민박업,시리,194261.478038,450015.882099,1015115071,198.19,다가구용단독주택(4가구),2.0,1.0,3.0,다가구용 주택(공동주택적용),,,1.0,35.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),,1.0,35.0,35.0,3.0,3.0,0.0,다가구,,,,,,
마포구,합정동,서울의 밤,1990,0,0.0,0.0,0.42,1.0,37.54709924,126.90615986,외국인관광도시민박업,서울의 밤,191707.357863,449735.687473,1015124137,193.98,다가구용단독주택(5가구),2.0,1.0,3.0,다가구용 주택(공동주택적용),,,1.0,30.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),,1.0,30.0,30.0,3.0,3.0,0.0,다가구,,,,,,
마포구,망원동,망원 담다,1991,28,89.3,0.7174962095702317,0.5535,1.0,37.55240858,126.90680948,외국인관광도시민박업,망원 담다,191765.348661,450324.903912,1015126916,179.61,다세대주택(2세대)/일반음식점,2.0,1.0,3.0,다세대주택,,,2.0,54.0,0.0,3.0,2.0,1.0,다세대주택,,2.0,54.0,54.0,3.0,3.0,0.0,다세대,,,,,,
마포구,노고산동,신촌유랑,1986,25,52.0,2.980228087018026,0.4272,0.35,37.55126633,126.93741046,외국인관광도시민박업,신촌유랑,194469.277952,450195.887002,1015115133,119.03,다세대주택,2.0,1.0,3.0,단독주택,,,1.0,39.0,0.0,3.0,2.0,1.0,단독주택,,1.0,39.0,39.0,3.0,3.0,0.0,다세대,,,,,,
마포구,서교동,더포레스트,1992,22,86.4,0.1541506798272582,0.4165,1.0,37.5519298,126.92751688,외국인관광도시민박업,더포레스트,193595.08903,450270.152318,1015119191,384.66,다가구용단독주택(10가구),3.0,1.0,4.0,다가구용 주택(공동주택적용),,,2.0,60.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),,2.0,60.0,60.0,4.0,4.0,0.0,다가구,,,,,,
마포구,성산동,코지인서울,1996,5,100.0,0.2056689207909458,0.4095,0.12,37.56197617,126.91453982,외국인관광도시민박업,코지인서울,192449.395534,451386.143574,1015129965,179.14,다가구용단독주택(4가구),2.0,1.0,3.0,다가구용 주택(공동주택적용),,,0.0,32.0,0.0,3.0,2.0,1.0,다가구용 주택(공동주택적용),,,32.0,32.0,3.0,3.0,0.0,다가구,,,,,,
마포구,연남동,영미하우스,1997,9,66.7,1.917886467678368,0.1394,0.12,37.55770396,126.92456328,외국인관광도시민박업,영미하우스,193334.611024,450911.221145,1015128629,406.18,다가구용단독주택(11가구),3.0,1.0,4.0,,,,0.0,52.0,0.0,4.0,3.0,1.0,다가구용단독주택(11가구),,,52.0,52.0,4.0,4.0,0.0,다가구,,,,,,
마포구,상암동,Roommate in DMC,2009,1,0.0,0.0091743762760412,0.2544,0.55,37.57397809,126.89377303,외국인관광도시민박업,Roommate in DMC,190616.106397,452720.088392,10151100186692,612.146,"다가구주택, 근린생활시설",5.0,1.0,6.0,다가구용 주택(공동주택적용),,,2.0,99.0,0.0,6.0,5.0,1.0,다가구용 주택(공동주택적용),,2.0,99.0,99.0,6.0,6.0,0.0,다가구,,,,,,
마포구,노고산동,신촌 힐링 스테이,1994,2,0.0,0.0,0.413,0.12,37.55162244,126.94013483,외국인관광도시민박업,신촌 힐링 스테이,194710.041489,450235.254324,1015114345,165.02,다가구주택(5가구),3.0,1.0,4.0,다가구용 주택(공동주택적용),,,2.0,47.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),,2.0,47.0,47.0,4.0,4.0,0.0,다가구,,,,,,
마포구,염리동,특별한 하루 스테이,1996,1,0.0,0.0,0.4095,0.55,37.54662147,126.94750218,외국인관광도시민박업,특별한 하루 스테이,195360.744273,449679.817559,1015113201,177.87,다가구용단독주택(3가구),2.0,1.0,3.0,,,,0.0,58.0,0.0,3.0,2.0,1.0,다가구용단독주택(3가구),,,58.0,58.0,3.0,3.0,0.0,다가구,,,,,,
마포구,연남동,마이 딥 포레스트,2008,7,57.1,0.410914712875729,0.1237,0.7,37.55739223,126.91826497,외국인관광도시민박업,마이 딥 포레스트,192778.078646,450877.088285,10151100182424,466.38,"다가구주택,근린생활시설",5.0,0.0,5.0,다가구용 주택(공동주택적용),,,2.0,49.0,0.0,5.0,5.0,0.0,다가구용 주택(공동주택적용),,2.0,49.0,49.0,5.0,5.0,0.0,다가구,,,,,,
마포구,망원동,해온스테이,1997,39,92.3,0.5164436160702139,0.1394,1.0,37.554256,126.9068165,외국인관광도시민박업,해온스테이,191766.172131,450529.945371,1015126876,331.74,다가구용단독주택(7가구),3.0,1.0,4.0,다가구용 주택(공동주택적용),,,1.0,41.0,0.0,4.0,3.0,1.0,다가구용 주택(공동주택적용),,1.0,41.0,41.0,4.0,4.0,0.0,다가구,,,,,,
마포구,서교동,365 Stay,1996,4,0.0,0.6333113889492803,0.1408,0.12,37.55067906,126.91525164,외국인관광도시민박업,365 Stay,192511.155619,450132.242359,1015121370,495.95,공동주택(다세대주택),4.0,1.0,5.0,다세대주택,,,2.0,54.0,0.0,5.0,4.0,1.0,다세대주택,,2.0,54.0,54.0,5.0,5.0,0.0,다세대,,,,,,
